title,review,rating,status,position,location,date_posted,year,month,day
loved my job and manager,I loved working here. There are plenty of advancement opportunities and good benefits. The job can be stressful but not bad. Management are helpful. Great job for anyone.,5,Former Employee,Department Manager ,"Denver, NC",8/14/17,2017,8,14
Pushing carts as at a Walmart Supercenter in Texas heat is grueling work.,"Typical day started with a parking lot full of carts and ended with a lot full of carts._x000D__x000D_I learned:_x000D_- The dignity of manual labor._x000D__x000D_- The truth of the saying; ""Nothing is impossible for the person that doesn't have to do it!"" _x000D__x000D_Workplace culture is local, local and local._x000D__x000D_Hardest part:  Separating co-worker, management and customer constructive criticism from personal opinion and/or mood._x000D__x000D_Most enjoyable part:  The money.",4,Current Employee,Lot Attendant ,"Friendswood, TX",8/14/17,2017,8,14
Very productive.,"Always some type of work to do to keep you busy, great and understandable managers. Very considerate shifts, you will get the hours that you prefer. I love the environment and the staff. Hardest part of job was standing on feet 9 plus hours.",5,Former Employee,CUSTOMER SERVICE REPRESENTATIVE ,"Pearl, MS",8/14/17,2017,8,14
Its good but not great,My work experience here has and is still not what I had imagined. I have witnessed people being physically abused and I am myself as well abused. It is a great place to start for your first time but not as a long term job.,3,Current Employee,Ecommerce Personal Shopper ,"Oklahoma City, OK",8/14/17,2017,8,14
What it's like.,"Walmart has great benefits, that's why I'm still there. Management does little to help or provide help. They often expect you to do more than one person can do. The upper management lies and throws lower management under the bus. It's a job though I'm glad I have one.",3,Current Employee,Associate ,"Amarillo, TX",8/14/17,2017,8,14
Love the company!,"I actually love working at Wal-Mart, love my co-workers, love my customers (most of them anyway). Despite the rumors you hear about Wal-Mart, my experience has been mostly very positive. The management is very supportive, the opportunities for advancement are there if you want to go that route..you just have to be willing to work for it! My day is pretty typical. I do a lot of stocking, a lot of what we call 'zoning', which is just straightening things up.  We are there for the customers, and most of the customers are awesome and so fun to talk to while you're ringing up their merchandise. What I really don't like is what I will call 'upselling'...push the product service plans, push the credit cards. The hardest part is really just being on my feet all day, but I've done that forever and I've learned to just handle it. What I probably enjoy the most is the people I work with, and that is what I will miss when I leave Wal-Mart. People are happy to see me come to work, and that feels really good.",5,Current Employee,Cashier/Customer Service ,"Tigard, OR",8/14/17,2017,8,14
Not a fun place to work,Lack of management skills. Do not care about employees. Not enjoyable. They ask you to work overtime then get angry that you have over time. Do not work here,1,Current Employee,Overnight Stocker ,"Warrenton, VA",8/14/17,2017,8,14
"Good paying job however, doesn't pay off","For anyone starting off in the workforce, this is a great job. However, I wouldn't recommend it for people in the long-term. I will say that Wal-Mart definitely rekindled the flame of my ambition to do greater things such as finish my bachelor's degree and find another job that pays well and gives proper breaks. The work isn't hard however, the management makes it difficult with the constant changes of rules and regulations which makes it harder for us as employers. Management seems to only care about the numbers rather than its' employers.",3,Current Employee,Distribution Center Warehouse Associate ,"Atlanta, GA",8/14/17,2017,8,14
It's ok,No staffing. If your sick you can not be excused even if u have a doctors note. Training is poor. Management does not listen to there associates. I like the costumer service working with my co workers.,2,Current Employee,Wal-Mart Photo technician ,"Hermantown, MN",8/14/17,2017,8,14
Worse job ever,"Management is every where, lack of leadership and lack of communication. They over work yet underpay everyone and treat employees like they are nothing",2,Former Employee,Overnight Stock Associate ,"Richmond, TX",8/14/17,2017,8,14
"Horrible management,","Managers were very rude. Even when you gave them your schedule they would schedule you outside that schedule as they saw fit especially around holidays. The pay was horrible. They advertise that they raised wages but only after requiring people to work certain hours, reducing benefits, reducing overnight differential, and cutting other corners that affect the lower staff.",1,Former Employee,Customer Service Associate ,"Monroe, NY",8/14/17,2017,8,14
hard with advancement opportunities,not a bad place to work however the hours and workload and increase at any giving time. there is not enough work and home balance especially when you are in management,3,Former Employee,Assistant Manager ,"Rome, GA",8/14/17,2017,8,14
A well paying job,I would stock all the products up onto the shelves inside the store from off the pallet and carrying large amounts of cargo off the trucks in the back .Onto the floor and organize everything in the right place,5,Former Employee,Warehouse Associate ,"San Diego, CA",8/14/17,2017,8,14
Flexible work schedules,"The most enjoyable part of a Walmart Associates day is helping the customer!  It is great to help people find what they need and direct them to services they need.  The online availability to e-commerce is growing and becoming highly popular with customers.  If you enjoy a varied work schedule and a rollercoaster work ethic, you'll love Walmart.",2,Former Employee,Retail Sales ,"Port Charlotte, FL",8/14/17,2017,8,14
Flexible fast paced environment,Lot's of opportunity for advancement for those with a go getter attitude._x000D_Great for those that love working with people_x000D_Great benefits for full time associates,4,Former Employee,"Hardware, Paint and Home Decor Manager ","San Marcos, CA",8/14/17,2017,8,14
Walmart,Walmart was fun at first until customers started being rude. Late on giving me breaks. Was never allowed to call off for any emergency's. I tried to get more hours and they didn't let me.,1,Former Employee,Cashier ,"Glendale, AZ",8/14/17,2017,8,14
"Some walmarts vary but the one i was at, was a great place to work.",I hear a lot of people complain about walmart but my walmart was actually enjoyable because the people that work there are amazing. It really did feel like a second family while working there.,4,Former Employee,Cashier ,"Dalton, GA",8/14/17,2017,8,14
Execellent,"This is a wonderful environment to work .management gets 5 stars .They are understanding and care about employees.cool air , nice people , good employees discounts and great foods.",5,Former Employee,Walmart Associate ,"Macon, GA",8/14/17,2017,8,14
Great Pay,"The job had great pay, and good benefits.  However, you had to watch what you say or there was a good chance you might be fired.  I didn't trust upper management.  My advice is just shut up and do your job.",4,Former Employee,Inventory Control Specialist ,"Garrett, IN",8/14/17,2017,8,14
Fair,Fair to funDep manager- over boys men picking up after girls woman and counting outs for shoes. Dislikes setting mods after mods. Other than that working for Wal-Mart is fine,2,Former Employee,Dep manager- over boys and mens ,"North Highlands, CA",8/14/17,2017,8,14
Its been good to me and my family.,Walmart has been my career for17 years. Ive been everywhere in the company. Theres been time where going to work is not very fun. but most days I really lookforward to going to work. Ive learned a lot about my self and what  it takes to be a good manager.,4,Current Employee,Assistant Manager ,"Owasso, OK",8/14/17,2017,8,14
Good job,I love working for walmart...everyone get along very well never had trouble with anyone if i ever can go bak there i will.It's a good environment nice place to work.,5,Former Employee,Wal-Mart Associate ,"Hermitage, PA",8/14/17,2017,8,14
Horrible hours,"Treats the employees bad, and the breaks are short and so are the lunches, they don't work will with the schedule, and top it off the management is bad",1,Former Employee,Cashier ,"McAllen, TX",8/14/17,2017,8,14
Fun place to work,It was a fun place to work. You learn a lot and meet lots of new people. The management cared about the acossiates and did anything they could to help.,5,Former Employee,Stocker ,"Trumann, AR",8/14/17,2017,8,14
Not recommend,There point system is unrealistic. Things happen in every day life and they're not willing to work with you. I missed work due to a medical emergency and was terminated.,3,Former Employee,Inventory Man ,"New Castle, PA",8/14/17,2017,8,14
bill of goods,"what you are told in orientation is stretching the truth as far as working with YOUR schedule. If you are available 24/7 all is good, but if you need specific times you are told you may only get 8-10 hrs a week. VERY difficult to be full time employee, you may work full time but listed as part time to avoid insurance.",1,Current Employee,Associate ,"Charlotte, NC",8/14/17,2017,8,14
Inconsiderate Management Staff,"The management at this job was extremely difficult to work with and was not very considerate of my schedule. The customers were always nice, as well as some of my associates. However, the hardest part about this job was maintaining a good relationship with the management staff.",3,Former Employee,Cashier ,"Orlando, FL",8/14/17,2017,8,14
Working At Walmart,"I didn't work at Walmart long, but it was the worst job experience I've ever had. I have health issues that make it hard to stand for a full shift. They didn't make any accommodations for it. They sometimes forgot breaks. They made taking a lunch break hard. The managers would forget when someone is supposed to go on their break.",1,Former Employee,Self-Checkout Host ,"Wayne, WV 25570",8/14/17,2017,8,14
Walmart,It was a lot of hard work and a lot of bad hours i would go to work at 2pm and leave at 11pm everyday with a bad taste in my mouth the managers at walmart could of done a lot better,2,Former Employee,Asset Protection Associate ,"Roswell, GA",8/14/17,2017,8,14
i love working at walmart,"everything about Walmart I love . hours , pay , customers , experience , locations . meeting need employees . shocks and much more . Walmart is the place for you .",5,Former Employee,Cashier ,"Cherry Hill, NJ",8/14/17,2017,8,14
ehhh,"If your desperate go for it. Its mostly management that doesn't know what the heck they are doing, I personally had a department by myself and my assistant manager had no idea how to run it.",3,Former Employee,Wireless Sales Associate ,Utah Riverton,8/14/17,2017,8,14
Fun work enviornment,"A typical day for me at work was stocking shelves with items, I wanted to make sure that customers were satisfied. I learned you have to be professional at all times and be productive too. Management was very good and top notch they were very patient with me. The hardest part of the job for me was not being able to reach my goal at that time. The workplace culture was very new to me I was still very young and didn't have enough experience under my belt. hardest part of the job was maintaining my area. The most enjoyable experience of the job was meeting new people and earning my money on my own.",4,Former Employee,Walmart Stocker ,"San Diego, CA",8/14/17,2017,8,14
Understanding,I loved working at walmart they were very understanding. The co workers were easy to work with. The management seemed to care about there employees. I would work for walmart again.,5,Former Employee,Cashier ,"Danville, IL",8/14/17,2017,8,14
Fun place to meet new people,"Greeting people, customer service , answering phone , assisting with returns  in the departments. Departments managers were sometimes great to work with. The most enjoyable about the job was meeting new people everyday. The hardest part was keeping up with the returns and keeping the departments clean.",4,Former Employee,Wal-Mart Associate ,"Converse, TX",8/14/17,2017,8,14
"fast-paced, retail setting","Walmart was a good company to work for as far benefits and pay. As the prescription increased, it became difficult to acquire more tech help due to the corporate management style.",4,Former Employee,Assistant Manager ,"Union City, TN",8/14/17,2017,8,14
Great Company,Great company and overall great experience.  Hours were not always desirable but workplace was fun and management was enjoyable.  Would definitely encourage others to work here,5,Former Employee,Optical Manager ,"Huntsville, AL",8/14/17,2017,8,14
